"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"319","It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",FALSE,102499,NA,2017-01-09 14:14:10,FALSE,NA,"818460862675558400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",23757,FALSE,FALSE,NA,NA
"320","""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",FALSE,70429,NA,2017-01-09 11:43:26,FALSE,NA,"818422930157830144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16400,FALSE,FALSE,NA,NA
"321","Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",FALSE,85734,NA,2017-01-09 11:36:02,FALSE,NA,"818421066859167746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",21820,FALSE,FALSE,NA,NA
"322","Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",FALSE,125470,NA,2017-01-09 11:27:50,FALSE,NA,"818419002548568064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",38346,FALSE,FALSE,NA,NA
"323","Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!",FALSE,38394,NA,2017-01-09 11:17:40,FALSE,NA,"818416446527172608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",7419,FALSE,FALSE,NA,NA
"324","Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!",FALSE,79560,NA,2017-01-09 04:05:31,FALSE,NA,"818307689323368448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",19510,FALSE,FALSE,NA,NA
"325","Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!",FALSE,75407,NA,2017-01-08 18:56:20,FALSE,NA,"818169485169410048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",20946,FALSE,FALSE,NA,NA
"326","Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!",FALSE,59275,NA,2017-01-08 16:46:07,FALSE,NA,"818136714396975104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18288,FALSE,FALSE,NA,NA
"327","""@FoxNews: ""We certainly don’t want intelligence interfering with politics and we don’t want politics interfe… https://t.co/bwDjEg1d7S""",FALSE,35705,NA,2017-01-08 16:39:14,FALSE,NA,"818134981344165888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",8167,FALSE,FALSE,NA,NA
"328","""@KellyannePolls: Welcome to President and Mrs. Bush.  
https://t.co/I1K4nj1gVu"" Very nice!",FALSE,29217,NA,2017-01-08 16:36:46,FALSE,NA,"818134360712953858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",5506,FALSE,FALSE,NA,NA
"329","I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!",FALSE,86701,NA,2017-01-08 02:07:09,FALSE,NA,"817915516018892805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",17593,FALSE,FALSE,NA,NA
"330","Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star",FALSE,66326,NA,2017-01-07 23:54:05,FALSE,NA,"817882028272128001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",12360,FALSE,FALSE,NA,NA
"331","both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!",FALSE,71311,NA,2017-01-07 15:21:42,FALSE,NA,"817753083707015168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16615,FALSE,FALSE,NA,NA
"332","have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....",FALSE,79717,NA,2017-01-07 15:10:46,FALSE,NA,"817750330196819968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18987,FALSE,FALSE,NA,NA
"333","Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....",FALSE,102702,NA,2017-01-07 15:02:20,FALSE,NA,"817748207694467072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",29952,FALSE,FALSE,NA,NA
"334","Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!",FALSE,85472,NA,2017-01-07 12:03:31,FALSE,NA,"817703208567078913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",20122,FALSE,FALSE,NA,NA
"335","Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!",FALSE,70294,NA,2017-01-07 11:56:29,FALSE,NA,"817701436096126977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18605,FALSE,FALSE,NA,NA
"336","Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!",FALSE,68991,NA,2017-01-07 03:53:38,FALSE,NA,"817579925771341825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16738,FALSE,FALSE,NA,NA
"337","Happy Birthday @EricTrump!
https://t.co/bJaEY7qFSn",FALSE,49085,NA,2017-01-07 00:07:09,FALSE,NA,"817522928862502913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7862,FALSE,FALSE,NA,NA
"338","Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!",FALSE,97615,NA,2017-01-06 19:30:09,FALSE,NA,"817453219613917185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",22601,FALSE,FALSE,NA,NA
"339","I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.",FALSE,94015,NA,2017-01-06 16:51:37,FALSE,NA,"817413321058029568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",26286,FALSE,FALSE,NA,NA
"340","Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM.",FALSE,35564,NA,2017-01-06 14:18:51,FALSE,NA,"817374875962769408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",6586,FALSE,FALSE,NA,NA
"341","being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary",FALSE,41832,NA,2017-01-06 12:42:53,FALSE,NA,"817350726800306177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",8974,FALSE,FALSE,NA,NA
"342","Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for....",FALSE,39779,NA,2017-01-06 12:34:37,FALSE,NA,"817348644647108609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",9524,FALSE,FALSE,NA,NA
"343","Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!",FALSE,67285,NA,2017-01-06 12:05:01,FALSE,NA,"817341196251070464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14647,FALSE,FALSE,NA,NA
"344","and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE",FALSE,42334,NA,2017-01-06 11:45:47,FALSE,NA,"817336355193753600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",8421,FALSE,FALSE,NA,NA
"345","Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......",FALSE,52304,NA,2017-01-06 11:39:35,FALSE,NA,"817334794958807042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",10763,FALSE,FALSE,NA,NA
"346","The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!",FALSE,67010,NA,2017-01-06 11:19:49,FALSE,NA,"817329823374831617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",19458,FALSE,FALSE,NA,NA
"347","So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?",FALSE,72178,NA,2017-01-06 00:40:03,FALSE,NA,"817168818539757568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",21017,FALSE,FALSE,NA,NA
"348","The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......",FALSE,58181,NA,2017-01-06 00:30:15,FALSE,NA,"817166353266262016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",19055,FALSE,FALSE,NA,NA
"349","How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",FALSE,69250,NA,2017-01-06 00:24:34,FALSE,NA,"817164923843280896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",20947,FALSE,FALSE,NA,NA
"350","Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.",FALSE,109721,NA,2017-01-05 18:14:30,FALSE,NA,"817071792711942145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",32823,FALSE,FALSE,NA,NA
"351","to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!",FALSE,69023,NA,2017-01-05 13:45:57,FALSE,NA,"817004210529116160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15607,FALSE,FALSE,NA,NA
"352","The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people....",FALSE,63135,NA,2017-01-05 13:25:30,FALSE,NA,"816999062562107392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16593,FALSE,FALSE,NA,NA
"353","...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!",FALSE,79492,NA,2017-01-05 12:06:42,FALSE,NA,"816979231217483776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16826,FALSE,FALSE,NA,NA
"354","...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is....",FALSE,52600,NA,2017-01-05 12:01:33,FALSE,NA,"816977937731878912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",12476,FALSE,FALSE,NA,NA
"355","The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they..",FALSE,54231,NA,2017-01-05 11:57:57,FALSE,NA,"816977032433270784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13318,FALSE,FALSE,NA,NA
"356","Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement""",FALSE,80835,NA,2017-01-04 18:52:09,FALSE,NA,"816718880731234304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",17393,FALSE,FALSE,NA,NA
"357","massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!",FALSE,55117,NA,2017-01-04 14:26:45,FALSE,NA,"816652088662958082",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13798,FALSE,FALSE,NA,NA
"358","like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...",FALSE,47270,NA,2017-01-04 14:01:53,FALSE,NA,"816645831659061248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11416,FALSE,FALSE,NA,NA
"359","Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......",FALSE,46992,NA,2017-01-04 13:55:53,FALSE,NA,"816644321768312832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11329,FALSE,FALSE,NA,NA
"360","things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",FALSE,47419,NA,2017-01-04 13:31:32,FALSE,NA,"816638194468999169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",10937,FALSE,FALSE,NA,NA
