"","Year","Month","tmax","tmin","af","rain","sun","date","month","station"
"8372",1994,"8",20.6,15.2,0,47.4,212.1,1994-08-15,"Aug","eastbourne"
"8373",1994,"9",17.2,12.3,0,106.2,143.9,1994-09-15,"Sep","eastbourne"
"8374",1994,"10",14.7,9.3,0,120.2,147.3,1994-10-15,"Oct","eastbourne"
"8375",1994,"11",13.5,10.7,0,60.3,47.4,1994-11-15,"Nov","eastbourne"
"8376",1994,"12",10.9,6.1,2,132,64.6,1994-12-15,"Dec","eastbourne"
"8377",1995,"1",8.6,3.5,3,148.1,68.5,1995-01-15,"Jan","eastbourne"
"8378",1995,"2",10.3,6.1,0,107.4,86.6,1995-02-15,"Feb","eastbourne"
"8379",1995,"3",10,3.8,1,63.4,198.5,1995-03-15,"Mar","eastbourne"
"8380",1995,"4",13.1,7.1,0,14.8,187.2,1995-04-15,"Apr","eastbourne"
"8381",1995,"5",16.5,9.4,0,14.9,269.9,1995-05-15,"May","eastbourne"
"8382",1995,"6",18.5,11.9,0,25.6,223.5,1995-06-15,"Jun","eastbourne"
"8383",1995,"7",22,15.8,0,32,268.8,1995-07-15,"Jul","eastbourne"
"8384",1995,"8",23.5,16.3,0,0.7,291.4,1995-08-15,"Aug","eastbourne"
"8385",1995,"9",18.3,12.1,0,103.6,183.8,1995-09-15,"Sep","eastbourne"
"8386",1995,"10",17.3,12.2,0,30.3,150.2,1995-10-15,"Oct","eastbourne"
"8387",1995,"11",12.1,7.6,0,28.8,89.5,1995-11-15,"Nov","eastbourne"
"8388",1995,"12",6.6,2.4,6,81.8,50.5,1995-12-15,"Dec","eastbourne"
"8389",1996,"1",7.4,4,7,57.5,45.3,1996-01-15,"Jan","eastbourne"
"8390",1996,"2",6.7,1.5,9,37.9,105.5,1996-02-15,"Feb","eastbourne"
"8391",1996,"3",7.8,2.9,3,43.2,89.3,1996-03-15,"Mar","eastbourne"
"8392",1996,"4",12,6.1,1,18.9,199.2,1996-04-15,"Apr","eastbourne"
"8393",1996,"5",13,7,0,70.3,193,1996-05-15,"May","eastbourne"
"8394",1996,"6",18.4,11.7,0,22.5,282.5,1996-06-15,"Jun","eastbourne"
"8395",1996,"7",19.8,13.7,0,29.2,279.3,1996-07-15,"Jul","eastbourne"
"8396",1996,"8",20.4,14.2,0,89.9,256,1996-08-15,"Aug","eastbourne"
"8397",1996,"9",17.7,11.7,0,32,180.9,1996-09-15,"Sep","eastbourne"
"8398",1996,"10",15.5,10.3,0,53.1,138.4,1996-10-15,"Oct","eastbourne"
"8399",1996,"11",10.7,4.6,2,148.8,115.2,1996-11-15,"Nov","eastbourne"
"8400",1996,"12",6.3,2.9,7,38.9,44.8,1996-12-15,"Dec","eastbourne"
"8401",1997,"1",4.7,0.5,14,16.1,57.7,1997-01-15,"Jan","eastbourne"
"8402",1997,"2",9.3,5.1,1,70.3,63.8,1997-02-15,"Feb","eastbourne"
"8403",1997,"3",11.5,6.1,0,16.3,140.7,1997-03-15,"Mar","eastbourne"
"8404",1997,"4",13,5.9,0,12.4,239.1,1997-04-15,"Apr","eastbourne"
"8405",1997,"5",15.7,8.8,0,42.8,275.2,1997-05-15,"May","eastbourne"
"8406",1997,"6",18,12.3,0,150.2,179,1997-06-15,"Jun","eastbourne"
"8407",1997,"7",20.3,14.2,0,19.9,286.1,1997-07-15,"Jul","eastbourne"
"8408",1997,"8",22.6,16.8,0,122.4,216.8,1997-08-15,"Aug","eastbourne"
"8409",1997,"9",19.1,12.6,0,2,227.4,1997-09-15,"Sep","eastbourne"
"8410",1997,"10",15.4,9.2,0,106.1,171.7,1997-10-15,"Oct","eastbourne"
"8411",1997,"11",12.7,8.2,0,166.6,58.6,1997-11-15,"Nov","eastbourne"
"8412",1997,"12",9.7,5.4,1,95.8,52.8,1997-12-15,"Dec","eastbourne"
"8413",1998,"1",8.9,4.4,4,106.1,82.3,1998-01-15,"Jan","eastbourne"
"8414",1998,"2",9.9,4.3,3,11.4,110.2,1998-02-15,"Feb","eastbourne"
"8415",1998,"3",11.3,6.9,0,59,90.3,1998-03-15,"Mar","eastbourne"
"8416",1998,"4",12,6.9,0,86,160.8,1998-04-15,"Apr","eastbourne"
"8417",1998,"5",17.8,10.9,0,8.9,272.4,1998-05-15,"May","eastbourne"
"8418",1998,"6",17.4,12.8,0,88.6,181.1,1998-06-15,"Jun","eastbourne"
"8419",1998,"7",18.9,14,0,56.5,215.2,1998-07-15,"Jul","eastbourne"
"8420",1998,"8",21,14,0,30,293.4,1998-08-15,"Aug","eastbourne"
"8421",1998,"9",18.8,13.6,0,102.8,180.1,1998-09-15,"Sep","eastbourne"
"8422",1998,"10",14.8,9.6,0,167.3,89.9,1998-10-15,"Oct","eastbourne"
"8423",1998,"11",10,5.1,1,47.6,113.3,1998-11-15,"Nov","eastbourne"
"8424",1998,"12",9.5,4.9,5,95.7,48.3,1998-12-15,"Dec","eastbourne"
"8425",1999,"1",9.5,5.3,2,82.6,83.4,1999-01-15,"Jan","eastbourne"
"8426",1999,"2",8.2,3.6,5,43.8,105,1999-02-15,"Feb","eastbourne"
"8427",1999,"3",10.9,5.3,0,39,144.5,1999-03-15,"Mar","eastbourne"
"8428",1999,"4",12.9,7.4,0,49.8,185.7,1999-04-15,"Apr","eastbourne"
"8429",1999,"5",16.6,10.9,0,25.2,238.5,1999-05-15,"May","eastbourne"
"8430",1999,"6",18.3,12.2,0,66.8,258.6,1999-06-15,"Jun","eastbourne"
"8431",1999,"7",22.1,15.4,0,12.4,297.7,1999-07-15,"Jul","eastbourne"
"8432",1999,"8",20.8,14.7,0,84.2,227.8,1999-08-15,"Aug","eastbourne"
"8433",1999,"9",19.8,14.6,0,134.7,162.9,1999-09-15,"Sep","eastbourne"
"8434",1999,"10",15.3,9.6,0,77.7,152.8,1999-10-15,"Oct","eastbourne"
"8435",1999,"11",11.3,6.9,0,31,99.7,1999-11-15,"Nov","eastbourne"
"8436",1999,"12",9.2,4.3,3,172.6,83.2,1999-12-15,"Dec","eastbourne"
"8437",2000,"1",8.3,3.1,7,27,94.4,2000-01-15,"Jan","eastbourne"
"8438",2000,"2",9.7,5,0,67.1,107.9,2000-02-15,"Feb","eastbourne"
"8439",2000,"3",11,4.9,0,24.3,138.3,2000-03-15,"Mar","eastbourne"
"8440",2000,"4",12,5.2,0,92.6,173.5,2000-04-15,"Apr","eastbourne"
"8441",2000,"5",16.3,9.6,0,95.2,228.3,2000-05-15,"May","eastbourne"
"8442",2000,"6",18.2,12,0,13.6,196.6,2000-06-15,"Jun","eastbourne"
"8443",2000,"7",19.4,12.8,0,50,193.3,2000-07-15,"Jul","eastbourne"
"8444",2000,"8",21.2,14.3,0,21.7,249.8,2000-08-15,"Aug","eastbourne"
"8445",2000,"9",19.3,13.5,0,120.8,142.5,2000-09-15,"Sep","eastbourne"
"8446",2000,"10",15.2,9.4,0,261.1,98.8,2000-10-15,"Oct","eastbourne"
"8447",2000,"11",11.4,6.4,0,198.2,77.7,2000-11-15,"Nov","eastbourne"
"8448",2000,"12",9.5,5.7,4,90.7,44.8,2000-12-15,"Dec","eastbourne"
"8449",2001,"1",7.6,2.9,6,127.8,97.9,2001-01-15,"Jan","eastbourne"
"8450",2001,"2",8.8,3.1,4,97.3,87,2001-02-15,"Feb","eastbourne"
"8451",2001,"3",9.2,4.3,3,144.5,72.3,2001-03-15,"Mar","eastbourne"
"8452",2001,"4",12,6.1,0,79,163.4,2001-04-15,"Apr","eastbourne"
"8453",2001,"5",16.7,9.7,0,39.5,246.3,2001-05-15,"May","eastbourne"
"8454",2001,"6",18.4,12.1,0,9.9,289.1,2001-06-15,"Jun","eastbourne"
"8455",2001,"7",21.2,14.8,0,72.6,279.5,2001-07-15,"Jul","eastbourne"
"8456",2001,"8",21.1,15.2,0,63.8,225.6,2001-08-15,"Aug","eastbourne"
"8457",2001,"9",18.2,11.6,0,70.8,161.8,2001-09-15,"Sep","eastbourne"
"8458",2001,"10",17.4,12.9,0,129.8,124.3,2001-10-15,"Oct","eastbourne"
"8459",2001,"11",11.9,5.6,0,58.7,111.5,2001-11-15,"Nov","eastbourne"
"8460",2001,"12",8,2.8,6,31.8,94.1,2001-12-15,"Dec","eastbourne"
"8461",2002,"1",9.3,5,2,88.3,60.7,2002-01-15,"Jan","eastbourne"
"8462",2002,"2",10.9,5.8,0,109.4,100.9,2002-02-15,"Feb","eastbourne"
"8463",2002,"3",11.5,6,0,40.6,144.3,2002-03-15,"Mar","eastbourne"
"8464",2002,"4",13.6,6.8,0,23.2,222.6,2002-04-15,"Apr","eastbourne"
"8465",2002,"5",15.6,10.2,0,77.3,239.4,2002-05-15,"May","eastbourne"
"8466",2002,"6",17.9,12.5,0,66,220.9,2002-06-15,"Jun","eastbourne"
"8467",2002,"7",20.1,14.3,0,106.3,233.7,2002-07-15,"Jul","eastbourne"
"8468",2002,"8",21.6,15.1,0,33.7,224.8,2002-08-15,"Aug","eastbourne"
"8469",2002,"9",19.7,12.7,0,70.6,205.5,2002-09-15,"Sep","eastbourne"
"8470",2002,"10",15.5,9.3,0,65,106.4,2002-10-15,"Oct","eastbourne"
"8471",2002,"11",13.2,9,0,165.9,77,2002-11-15,"Nov","eastbourne"
"8472",2002,"12",9.5,6.2,0,171.7,32.2,2002-12-15,"Dec","eastbourne"
"8473",2003,"1",8,3.4,10,67.4,106.1,2003-01-15,"Jan","eastbourne"
"8474",2003,"2",7.4,2.6,5,29.4,103.1,2003-02-15,"Feb","eastbourne"
"8475",2003,"3",11.3,5.7,0,30.4,164.2,2003-03-15,"Mar","eastbourne"
"8476",2003,"4",13.4,6.7,0,27.2,208,2003-04-15,"Apr","eastbourne"
"8477",2003,"5",15.9,10.2,0,50.2,234.8,2003-05-15,"May","eastbourne"
"8478",2003,"6",19.8,13.8,0,41.6,256,2003-06-15,"Jun","eastbourne"
"8479",2003,"7",21.2,15.6,0,59.6,286.9,2003-07-15,"Jul","eastbourne"
"8480",2003,"8",22.9,16,0,28.5,276.2,2003-08-15,"Aug","eastbourne"
"8481",2003,"9",19.9,11.6,0,15.8,237.3,2003-09-15,"Sep","eastbourne"
"8482",2003,"10",14.4,8,0,60.7,148.4,2003-10-15,"Oct","eastbourne"
"8483",2003,"11",12.7,7.9,0,141.1,76.8,2003-11-15,"Nov","eastbourne"
"8484",2003,"12",9.5,4.9,2,86.4,63.7,2003-12-15,"Dec","eastbourne"
"8485",2004,"1",9,4.8,4,105.8,72.2,2004-01-15,"Jan","eastbourne"
"8486",2004,"2",8.8,4.2,5,22.7,88,2004-02-15,"Feb","eastbourne"
"8487",2004,"3",10.1,4.7,2,28.6,130.2,2004-03-15,"Mar","eastbourne"
"8488",2004,"4",13.1,6.8,0,70.4,198.8,2004-04-15,"Apr","eastbourne"
"8489",2004,"5",16.1,9.8,0,40.4,254.4,2004-05-15,"May","eastbourne"
"8490",2004,"6",19.7,13.1,0,26.1,268.8,2004-06-15,"Jun","eastbourne"
"8491",2004,"7",19.8,14.3,0,37.2,235.3,2004-07-15,"Jul","eastbourne"
"8492",2004,"8",21.4,16,0,89,230.2,2004-08-15,"Aug","eastbourne"
"8493",2004,"9",19.6,13.1,0,33.2,184,2004-09-15,"Sep","eastbourne"
"8494",2004,"10",15.6,10.3,0,123.1,125.9,2004-10-15,"Oct","eastbourne"
"8495",2004,"11",11.5,7.3,0,31.2,68.5,2004-11-15,"Nov","eastbourne"
"8496",2004,"12",9.4,4,4,74.9,60,2004-12-15,"Dec","eastbourne"
"8497",2005,"1",9.4,5.5,0,30.9,88.5,2005-01-15,"Jan","eastbourne"
"8498",2005,"2",7.3,3.1,5,25.7,96.2,2005-02-15,"Feb","eastbourne"
"8499",2005,"3",9.7,4.4,4,63.1,103.5,2005-03-15,"Mar","eastbourne"
"8500",2005,"4",12.7,6.9,0,49.1,181,2005-04-15,"Apr","eastbourne"
"8501",2005,"5",16.1,9,0,29.4,241.3,2005-05-15,"May","eastbourne"
"8502",2005,"6",19.8,13,0,27.3,270.9,2005-06-15,"Jun","eastbourne"
"8503",2005,"7",21,15.1,0,63.2,236.1,2005-07-15,"Jul","eastbourne"
"8504",2005,"8",21.4,14.2,0,42.8,284.8,2005-08-15,"Aug","eastbourne"
"8505",2005,"9",20.1,13.5,0,46.1,181.9,2005-09-15,"Sep","eastbourne"
"8506",2005,"10",17.5,12.7,0,98,129.8,2005-10-15,"Oct","eastbourne"
"8507",2005,"11",10.9,5.7,1,42.2,111.7,2005-11-15,"Nov","eastbourne"
"8508",2005,"12",8.6,3.3,4,95.8,97.6,2005-12-15,"Dec","eastbourne"
"8509",2006,"1",7.5,3.9,4,27,48.8,2006-01-15,"Jan","eastbourne"
"8510",2006,"2",7,3.3,0,82.4,63.8,2006-02-15,"Feb","eastbourne"
"8511",2006,"3",8.4,3.5,4,46,121,2006-03-15,"Mar","eastbourne"
"8512",2006,"4",12.4,6.8,0,29,180.5,2006-04-15,"Apr","eastbourne"
"8513",2006,"5",15.6,10.1,0,64.3,200.6,2006-05-15,"May","eastbourne"
"8514",2006,"6",19.6,12.8,0,17.4,321.3,2006-06-15,"Jun","eastbourne"
"8515",2006,"7",23.9,17,0,24.4,335.3,2006-07-15,"Jul","eastbourne"
"8516",2006,"8",20.9,14.8,0,118.2,213.6,2006-08-15,"Aug","eastbourne"
"8517",2006,"9",21,15.7,0,60,189.2,2006-09-15,"Sep","eastbourne"
"8518",2006,"10",17.6,12.7,0,109.2,99.7,2006-10-15,"Oct","eastbourne"
"8519",2006,"11",13.9,7.2,0,51,106.4,2006-11-15,"Nov","eastbourne"
"8520",2006,"12",10.4,5.9,0,109.3,47.3,2006-12-15,"Dec","eastbourne"
"8521",2007,"1",10.3,6.3,3,74.2,72.3,2007-01-15,"Jan","eastbourne"
"8522",2007,"2",10.2,5.4,0,111.1,77.1,2007-02-15,"Feb","eastbourne"
"8523",2007,"3",11.7,5.2,1,47.2,177,2007-03-15,"Mar","eastbourne"
"8524",2007,"4",17.1,8.5,0,1.6,273.8,2007-04-15,"Apr","eastbourne"
"8525",2007,"5",16.6,10.6,0,98.5,189.2,2007-05-15,"May","eastbourne"
"8526",2007,"6",19.5,13.1,0,68.9,198.8,2007-06-15,"Jun","eastbourne"
"8527",2007,"7",19.8,13.9,0,98.4,253.9,2007-07-15,"Jul","eastbourne"
"8528",2007,"8",20.8,13.8,0,27.6,231,2007-08-15,"Aug","eastbourne"
"8529",2007,"9",19.2,11.8,0,17.7,179.2,2007-09-15,"Sep","eastbourne"
"8530",2007,"10",15.9,8.7,0,45.9,114.4,2007-10-15,"Oct","eastbourne"
"8531",2007,"11",12.1,6,2,68.4,91.6,2007-11-15,"Nov","eastbourne"
"8532",2007,"12",9.7,4.3,9,70.4,73.7,2007-12-15,"Dec","eastbourne"
"8533",2008,"1",10.4,6.1,0,91.9,52.3,2008-01-15,"Jan","eastbourne"
"8534",2008,"2",10.3,3,4,11.6,143.9,2008-02-15,"Feb","eastbourne"
"8535",2008,"3",10.5,4.7,1,75.5,111.1,2008-03-15,"Mar","eastbourne"
"8536",2008,"4",13.6,6.2,2,47.1,191.8,2008-04-15,"Apr","eastbourne"
"8537",2008,"5",18.9,11.3,0,90.4,244,2008-05-15,"May","eastbourne"
"8538",2008,"6",19.4,12.9,0,21.7,251.8,2008-06-15,"Jun","eastbourne"
"8539",2008,"7",20.9,14.5,0,40.3,237.2,2008-07-15,"Jul","eastbourne"
"8540",2008,"8",20,15.4,0,81.4,154.2,2008-08-15,"Aug","eastbourne"
"8541",2008,"9",18.3,12,0,65.6,162,2008-09-15,"Sep","eastbourne"
"8542",2008,"10",15,8.2,0,69.7,145.7,2008-10-15,"Oct","eastbourne"
"8543",2008,"11",11.8,6.8,0,130.1,45.7,2008-11-15,"Nov","eastbourne"
"8544",2008,"12",7.9,2.8,7,30.1,91.3,2008-12-15,"Dec","eastbourne"
"8545",2009,"1",6.7,1.7,10,95.3,68.1,2009-01-15,"Jan","eastbourne"
"8546",2009,"2",8.7,3.2,4,63.9,74.1,2009-02-15,"Feb","eastbourne"
"8547",2009,"3",11.4,4.1,0,36.7,200.4,2009-03-15,"Mar","eastbourne"
"8548",2009,"4",14.4,7.9,0,36.5,202.1,2009-04-15,"Apr","eastbourne"
"8549",2009,"5",17.1,10.1,0,43.5,245.6,2009-05-15,"May","eastbourne"
"8550",2009,"6",19.8,12.4,0,37.8,268.9,2009-06-15,"Jun","eastbourne"
"8551",2009,"7",20.6,14.8,0,62.1,275.8,2009-07-15,"Jul","eastbourne"
"8552",2009,"8",21.9,15,0,22,228.8,2009-08-15,"Aug","eastbourne"
"8553",2009,"9",19.9,13.2,0,19.6,179.8,2009-09-15,"Sep","eastbourne"
"8554",2009,"10",16.2,10.9,0,91.2,117.3,2009-10-15,"Oct","eastbourne"
"8555",2009,"11",13.3,9.2,0,235.2,69.7,2009-11-15,"Nov","eastbourne"
"8556",2009,"12",8.5,2.7,9,118.6,85.3,2009-12-15,"Dec","eastbourne"
"8557",2010,"1",5.3,0.8,12,73.3,72.2,2010-01-15,"Jan","eastbourne"
"8558",2010,"2",7.1,1.8,12,119,79.8,2010-02-15,"Feb","eastbourne"
"8559",2010,"3",9.8,4.1,3,58,131.8,2010-03-15,"Mar","eastbourne"
"8560",2010,"4",13.7,5.8,0,27.1,266.1,2010-04-15,"Apr","eastbourne"
"8561",2010,"5",15,7.5,0,24.5,237.3,2010-05-15,"May","eastbourne"
"8562",2010,"6",20.2,12.5,0,46.4,301.5,2010-06-15,"Jun","eastbourne"
"8563",2010,"7",22,15.4,0,23.8,253.9,2010-07-15,"Jul","eastbourne"
"8564",2010,"8",20.6,14.2,0,89,179.2,2010-08-15,"Aug","eastbourne"
"8565",2010,"9",18.7,11.5,0,34.1,149.9,2010-09-15,"Sep","eastbourne"
"8566",2010,"10",15.5,9.3,0,79.3,109.6,2010-10-15,"Oct","eastbourne"
"8567",2010,"11",10.1,5,5,80.6,73.8,2010-11-15,"Nov","eastbourne"
"8568",2010,"12",4.8,-0.5,16,61.5,52.9,2010-12-15,"Dec","eastbourne"
"8569",2011,"1",7.8,3.6,2,86.3,69.5,2011-01-15,"Jan","eastbourne"
"8570",2011,"2",9.3,5.1,0,58.2,45.4,2011-02-15,"Feb","eastbourne"
"8571",2011,"3",10.6,3.9,1,22,148.1,2011-03-15,"Mar","eastbourne"
"8572",2011,"4",17.3,9.1,0,10.5,274.9,2011-04-15,"Apr","eastbourne"
"8573",2011,"5",16.7,10.4,0,10.5,267.7,2011-05-15,"May","eastbourne"
"8574",2011,"6",19,12.1,0,38.2,237.8,2011-06-15,"Jun","eastbourne"
"8575",2011,"7",20.1,13.4,0,45.5,255.8,2011-07-15,"Jul","eastbourne"
"8576",2011,"8",20.2,14.9,0,79.2,201.9,2011-08-15,"Aug","eastbourne"
"8577",2011,"9",19.7,13.2,0,31.9,182.5,2011-09-15,"Sep","eastbourne"
"8578",2011,"10",16.8,10.7,0,16.2,146.4,2011-10-15,"Oct","eastbourne"
"8579",2011,"11",13.9,9.8,0,37.2,63.4,2011-11-15,"Nov","eastbourne"
"8580",2011,"12",10.7,5,1,193.6,65.6,2011-12-15,"Dec","eastbourne"
"8581",2012,"1",9.8,5,0,45.6,89.8,2012-01-15,"Jan","eastbourne"
"8582",2012,"2",7.3,1.4,13,21.8,109.2,2012-02-15,"Feb","eastbourne"
"8583",2012,"3",12.6,5.5,0,32.9,180.6,2012-03-15,"Mar","eastbourne"
"8584",2012,"4",12.3,5.3,0,85,209.6,2012-04-15,"Apr","eastbourne"
"8585",2012,"5",16.8,10,0,37.5,227.1,2012-05-15,"May","eastbourne"
"8586",2012,"6",17.7,12.3,0,88.8,193.1,2012-06-15,"Jun","eastbourne"
"8587",2012,"7",19.8,13.7,0,81.4,229.1,2012-07-15,"Jul","eastbourne"
"8588",2012,"8",21.4,15.2,0,44.7,227.3,2012-08-15,"Aug","eastbourne"
"8589",2012,"9",18.8,11.2,0,93.7,195.4,2012-09-15,"Sep","eastbourne"
"8590",2012,"10",14.8,9.2,0,150.2,92.6,2012-10-15,"Oct","eastbourne"
"8591",2012,"11",11.4,6.2,0,92,95,2012-11-15,"Nov","eastbourne"
"8592",2012,"12",9.6,4.3,5,178.7,79.1,2012-12-15,"Dec","eastbourne"
"8593",2013,"1",7.3,3.1,9,76.4,49.1,2013-01-15,"Jan","eastbourne"
"8594",2013,"2",6.4,2.3,2,31.6,75.6,2013-02-15,"Feb","eastbourne"
"8595",2013,"3",6.8,2.5,5,55.8,64.1,2013-03-15,"Mar","eastbourne"
"8596",2013,"4",11.3,4.9,2,57.4,159.1,2013-04-15,"Apr","eastbourne"
"8597",2013,"5",15.1,7.8,0,54.4,199,2013-05-15,"May","eastbourne"
"8598",2013,"6",18.1,11.7,0,13.8,204.3,2013-06-15,"Jun","eastbourne"
"8599",2013,"7",22.5,14.9,0,35.3,258.2,2013-07-15,"Jul","eastbourne"
"8600",2013,"8",22,14.9,0,32.9,269.6,2013-08-15,"Aug","eastbourne"
"8601",2013,"9",19,11.9,0,48,143.3,2013-09-15,"Sep","eastbourne"
"8602",2013,"10",16.7,11,0,170.8,101.9,2013-10-15,"Oct","eastbourne"
"8603",2013,"11",11.1,5.6,0,116.3,80.9,2013-11-15,"Nov","eastbourne"
"8604",2013,"12",10.8,4.8,0,145,58.6,2013-12-15,"Dec","eastbourne"
"8605",2014,"1",10.4,5,0,162.8,61.6,2014-01-15,"Jan","eastbourne"
"8606",2014,"2",10.5,5.2,0,123.7,102.8,2014-02-15,"Feb","eastbourne"
"8607",2014,"3",12.5,4.7,0,47.8,188.9,2014-03-15,"Mar","eastbourne"
"8608",2014,"4",14.7,7.1,0,44.4,196.4,2014-04-15,"Apr","eastbourne"
"8609",2014,"5",15.4,9.8,0,59.6,236.3,2014-05-15,"May","eastbourne"
"8610",2014,"6",20.2,12.5,0,10.3,214.4,2014-06-15,"Jun","eastbourne"
"8611",2014,"7",22.3,15.2,0,63.3,235.9,2014-07-15,"Jul","eastbourne"
"8612",2014,"8",20.5,13.7,0,100.3,237.1,2014-08-15,"Aug","eastbourne"
"8613",2014,"9",20.6,13.1,0,9.8,185.4,2014-09-15,"Sep","eastbourne"
"8614",2014,"10",17.6,11.2,0,155.1,119.6,2014-10-15,"Oct","eastbourne"
"8615",2014,"11",13.1,8.9,0,157.3,56.1,2014-11-15,"Nov","eastbourne"
"8616",2014,"12",9.5,3.9,3,58.1,73.3,2014-12-15,"Dec","eastbourne"
"8617",2015,"1",9.1,3.5,6,128.7,70.3,2015-01-15,"Jan","eastbourne"
"8618",2015,"2",8.6,2.2,5,65.3,97.5,2015-02-15,"Feb","eastbourne"
"8619",2015,"3",10.8,5.1,0,25.4,142,2015-03-15,"Mar","eastbourne"
"8620",2015,"4",14.4,6,0,8,243,2015-04-15,"Apr","eastbourne"
"8621",2015,"5",15.3,9.3,0,71,206.4,2015-05-15,"May","eastbourne"
"8622",2015,"6",19.6,11.5,0,20.5,230.1,2015-06-15,"Jun","eastbourne"
"8623",2015,"7",20.5,14.2,0,62.3,212.6,2015-07-15,"Jul","eastbourne"
"8624",2015,"8",21,14.7,0,147.6,181.2,2015-08-15,"Aug","eastbourne"
"8625",2015,"9",18.2,10.3,0,102.6,196.1,2015-09-15,"Sep","eastbourne"
"8626",2015,"10",15.5,9.4,0,38.1,117.2,2015-10-15,"Oct","eastbourne"
"8627",2015,"11",13.8,9.1,1,101.8,33.9,2015-11-15,"Nov","eastbourne"
"8628",2015,"12",13.5,9.9,0,85.6,27.1,2015-12-15,"Dec","eastbourne"
"8629",2016,"1",9.9,4.5,3,167.8,68,2016-01-15,"Jan","eastbourne"
"8630",2016,"2",9.8,3.9,3,53.7,75.2,2016-02-15,"Feb","eastbourne"
"8631",2016,"3",10.6,3.9,1,45.1,144.8,2016-03-15,"Mar","eastbourne"
"8632",2016,"4",12.7,5.8,0,26.1,192.8,2016-04-15,"Apr","eastbourne"
"8633",2016,"5",17,10,0,44.2,224.2,2016-05-15,"May","eastbourne"
"8634",2016,"6",19.1,12.9,0,75.2,144.7,2016-06-15,"Jun","eastbourne"
"8635",2016,"7",21.2,14.9,0,5,248.8,2016-07-15,"Jul","eastbourne"
"8636",2016,"8",21.9,14.7,0,21.8,235.6,2016-08-15,"Aug","eastbourne"
"8637",2016,"9",21.3,14.2,0,21.6,139.4,2016-09-15,"Sep","eastbourne"
"8638",2016,"10",16.2,9.1,0,32.7,116.8,2016-10-15,"Oct","eastbourne"
"8639",2016,"11",11.9,4.9,1,69.5,69.7,2016-11-15,"Nov","eastbourne"
"8640",2016,"12",10.9,5.1,1,12.3,60.7,2016-12-15,"Dec","eastbourne"
"8641",2017,"1",7.8,1.1,11,102.3,78.6,2017-01-15,"Jan","eastbourne"
"8642",2017,"2",9.6,4.8,0,33.8,51.7,2017-02-15,"Feb","eastbourne"
"8643",2017,"3",13,6.6,0,19,125.5,2017-03-15,"Mar","eastbourne"
"8644",2017,"4",14.5,5.7,0,8.6,217.5,2017-04-15,"Apr","eastbourne"
"8645",2017,"5",17.4,10.2,0,51.4,180.5,2017-05-15,"May","eastbourne"
"8646",2017,"6",20.6,13.4,0,34.1,241.2,2017-06-15,"Jun","eastbourne"
"8647",2017,"7",21.9,15.3,0,77.5,173.6,2017-07-15,"Jul","eastbourne"
"8648",2017,"8",21.4,13.5,0,58.7,208.3,2017-08-15,"Aug","eastbourne"
"8649",2017,"9",18.9,11.4,0,85.1,64.9,2017-09-15,"Sep","eastbourne"
"8650",2017,"10",16.3,10.2,0,20.4,83,2017-10-15,"Oct","eastbourne"
"8651",2017,"11",11.4,5.7,1,35.1,72.2,2017-11-15,"Nov","eastbourne"
"8652",2017,"12",9,3.4,7,122,51.2,2017-12-15,"Dec","eastbourne"
"8653",2018,"1",9.7,5,0,83.9,54,2018-01-15,"Jan","eastbourne"
"8654",2018,"2",6.5,1,8,49,144.6,2018-02-15,"Feb","eastbourne"
"8655",2018,"3",8.4,3.7,4,80.5,94.9,2018-03-15,"Mar","eastbourne"
"8656",2018,"4",13.7,8.1,0,68.9,170.8,2018-04-15,"Apr","eastbourne"
"8657",2018,"5",18.4,10,0,39.2,288.9,2018-05-15,"May","eastbourne"
"8658",2018,"6",20.1,12.7,0,3.6,291.2,2018-06-15,"Jun","eastbourne"
"8659",2018,"7",24.6,15.8,0,30.8,332.6,2018-07-15,"Jul","eastbourne"
"8660",2018,"8",21.1,14.6,0,102.8,208.8,2018-08-15,"Aug","eastbourne"
"8661",2018,"9",18.5,11.8,0,36,193.1,2018-09-15,"Sep","eastbourne"
"8662",2018,"10",16.3,9.5,0,40.8,164.6,2018-10-15,"Oct","eastbourne"
"8663",2018,"11",12.2,7.8,0,159.6,66.4,2018-11-15,"Nov","eastbourne"
"8664",2018,"12",10.7,6.1,0,130.5,49.5,2018-12-15,"Dec","eastbourne"
"8665",1959,"1",1.7,-5.7,27,NA,34.2,1959-01-15,"Jan","braemar"
"8666",1959,"2",6.2,-3.2,15,NA,68.6,1959-02-15,"Feb","braemar"
"8667",1959,"3",7.6,0.8,7,NA,80.9,1959-03-15,"Mar","braemar"
"8668",1959,"4",NA,NA,NA,NA,105,1959-04-15,"Apr","braemar"
"8669",1959,"5",15.6,4.6,1,NA,182.6,1959-05-15,"May","braemar"
"8670",1959,"6",16.4,7.2,0,NA,164.8,1959-06-15,"Jun","braemar"
"8671",1959,"7",18,8.5,0,NA,147.4,1959-07-15,"Jul","braemar"
"8672",1959,"8",18.6,10.1,0,NA,106.3,1959-08-15,"Aug","braemar"
"8673",1959,"9",17,5.4,1,NA,148.2,1959-09-15,"Sep","braemar"
"8674",1959,"10",13.2,4.8,3,NA,87.8,1959-10-15,"Oct","braemar"
"8675",1959,"11",7,1.3,8,NA,26.6,1959-11-15,"Nov","braemar"
